,0,1,2,3,4,5,6
32485,大洋洲,新西兰,1,0,0,0,03-03
32487,欧洲,摩纳哥,1,0,0,0,03-03
32489,欧洲,爱尔兰,1,0,0,0,03-03
32490,欧洲,卢森堡,1,0,0,0,03-03
32491,欧洲,圣马力诺,1,0,0,0,03-03
32492,亚洲,亚美尼亚,1,0,0,0,03-03
32493,北美洲,多米尼加,1,0,0,0,03-03
32496,亚洲,越南,16,0,16,0,03-03
32497,亚洲,尼泊尔,1,0,1,0,03-03
32498,亚洲,柬埔寨,1,0,1,0,03-03
32499,亚洲,斯里兰卡,1,0,1,0,03-03
32501,欧洲,俄罗斯,2,0,2,0,03-03
32668,亚洲,伊朗,1501,0,175,66,03-02
32669,欧洲,安道尔,1,0,0,0,03-02
32670,其他,钻石公主号邮轮,706,0,0,6,03-02
32671,亚洲,日本,274,0,41,6,03-02
32672,亚洲,韩国,4335,0,30,22,03-02
32674,欧洲,德国,130,0,14,0,03-02
32675,欧洲,西班牙,84,0,2,0,03-02
32676,北美洲,美国,77,0,3,1,03-02
32677,亚洲,巴林,47,0,0,0,03-02
32678,亚洲,新加坡,106,0,74,0,03-02
32679,欧洲,英国,36,0,8,0,03-02
32680,欧洲,瑞士,27,0,0,0,03-02
32681,北美洲,加拿大,24,0,4,0,03-02
32682,亚洲,伊拉克,19,0,0,0,03-02
32683,欧洲,挪威,19,0,0,0,03-02
32684,欧洲,奥地利,14,0,0,0,03-02
32685,大洋洲,澳大利亚,29,0,15,1,03-02
32686,亚洲,泰国,43,0,31,1,03-02
32687,欧洲,荷兰,10,0,0,0,03-02
32688,南美洲,厄瓜多尔,6,0,0,0,03-02
32689,欧洲,芬兰,6,0,1,0,03-02
32690,北美洲,墨西哥,5,0,0,0,03-02
32691,亚洲,巴基斯坦,4,0,0,0,03-02
32692,欧洲,捷克,3,0,0,0,03-02
32693,亚洲,格鲁吉亚,3,0,0,0,03-02
32694,亚洲,印度尼西亚,2,0,0,0,03-02
32695,非洲,埃及,2,0,1,0,03-02
32696,北美洲,多米尼加,1,0,0,0,03-02
32703,欧洲,意大利,1694,0,83,34,03-02
32706,欧洲,法国,130,0,12,2,03-02
32711,亚洲,科威特,46,0,0,0,03-02
32721,欧洲,瑞典,13,0,0,0,03-02
32722,亚洲,马来西亚,29,0,18,0,03-02
32724,亚洲,以色列,10,0,1,0,03-02
32725,欧洲,克罗地亚,7,0,0,0,03-02
32726,欧洲,希腊,7,0,0,0,03-02
32732,亚洲,阿塞拜疆,3,0,0,0,03-02
32734,南美洲,巴西,2,0,0,0,03-02
32735,欧洲,比利时,2,0,1,0,03-02
32737,亚洲,卡塔尔,1,0,0,0,03-02
32738,欧洲,爱尔兰,1,0,0,0,03-02
32739,欧洲,卢森堡,1,0,0,0,03-02
32740,欧洲,圣马力诺,1,0,0,0,03-02
32741,亚洲,亚美尼亚,1,0,0,0,03-02
32798,亚洲,阿联酋,21,0,5,0,03-02
32809,亚洲,阿曼,6,0,1,0,03-02
32811,亚洲,黎巴嫩,3,0,0,0,03-02
32813,欧洲,罗马尼亚,3,0,0,0,03-02
32815,欧洲,丹麦,3,0,0,0,03-02
32819,亚洲,菲律宾,3,0,1,1,03-02
32821,亚洲,阿富汗,1,0,0,0,03-02
32822,非洲,阿尔及利亚,1,0,0,0,03-02
32823,欧洲,爱沙尼亚,1,0,0,0,03-02
32824,欧洲,北马其顿,1,0,0,0,03-02
32825,非洲,尼日利亚,1,0,0,0,03-02
32826,欧洲,立陶宛,1,0,0,0,03-02
32827,大洋洲,新西兰,1,0,0,0,03-02
32828,欧洲,白俄罗斯,1,0,0,0,03-02
32829,欧洲,冰岛,1,0,0,0,03-02
32830,欧洲,摩纳哥,1,0,0,0,03-02
32837,亚洲,越南,16,0,16,0,03-02
32838,亚洲,尼泊尔,1,0,1,0,03-02
32839,亚洲,柬埔寨,1,0,1,0,03-02
32840,亚洲,斯里兰卡,1,0,1,0,03-02
32841,亚洲,印度,3,0,3,0,03-02
32842,欧洲,俄罗斯,2,0,2,0,03-02
32910,欧洲,英国,35,0,8,0,03-01
32911,欧洲,希腊,7,0,0,0,03-01
32912,亚洲,科威特,46,0,0,0,03-01
32913,亚洲,马来西亚,29,0,18,0,03-01
32914,亚洲,以色列,10,0,1,0,03-01
32915,欧洲,克罗地亚,7,0,0,0,03-01
32916,亚洲,亚美尼亚,1,0,0,0,03-01
32917,大洋洲,澳大利亚,28,0,15,1,03-01
32918,欧洲,比利时,2,0,1,0,03-01
32919,亚洲,日本,250,0,41,5,03-01
32920,亚洲,伊朗,978,0,175,54,03-01
32921,欧洲,挪威,17,0,0,0,03-01
32923,欧洲,德国,117,0,14,0,03-01
32925,亚洲,泰国,42,0,28,1,03-01
32926,亚洲,巴基斯坦,3,0,0,0,03-01
32927,欧洲,格鲁吉亚,3,0,0,0,03-01
32928,亚洲,阿塞拜疆,3,0,0,0,03-01
32929,亚洲,韩国,3526,0,30,17,03-01
32930,欧洲,意大利,1128,0,50,29,03-01
32931,其他,钻石公主号邮轮,705,0,0,6,03-01
32935,欧洲,法国,100,0,12,2,03-01
32936,北美洲,美国,63,0,3,1,03-01
32937,欧洲,西班牙,58,0,2,0,03-01
32939,亚洲,巴林,41,0,0,0,03-01
32940,亚洲,新加坡,102,0,72,0,03-01
32941,欧洲,瑞士,24,0,0,0,03-01
32942,北美洲,加拿大,20,0,4,0,03-01
32943,亚洲,阿联酋,21,0,5,0,03-01
32947,欧洲,瑞典,13,0,0,0,03-01
32948,亚洲,伊拉克,13,0,0,0,03-01
32950,欧洲,奥地利,10,0,0,0,03-01
32953,欧洲,荷兰,7,0,0,0,03-01
32955,亚洲,阿曼,6,0,1,0,03-01
32957,北美洲,墨西哥,4,0,0,0,03-01
32958,亚洲,黎巴嫩,3,0,0,0,03-01
32960,欧洲,罗马尼亚,3,0,0,0,03-01
32962,欧洲,丹麦,3,0,0,0,03-01
32964,欧洲,芬兰,3,0,1,0,03-01
32965,南美洲,巴西,2,0,0,0,03-01
32966,亚洲,菲律宾,3,0,1,1,03-01
32967,亚洲,阿富汗,1,0,0,0,03-01
32968,非洲,阿尔及利亚,1,0,0,0,03-01
32969,欧洲,爱沙尼亚,1,0,0,0,03-01
32970,欧洲,北马其顿,1,0,0,0,03-01
32971,非洲,尼日利亚,1,0,0,0,03-01
32972,欧洲,立陶宛,1,0,0,0,03-01
32973,大洋洲,新西兰,1,0,0,0,03-01
32974,欧洲,白俄罗斯,1,0,0,0,03-01
32975,欧洲,冰岛,1,0,0,0,03-01
32976,欧洲,摩纳哥,1,0,0,0,03-01
32977,亚洲,卡塔尔,1,0,0,0,03-01
32978,欧洲,爱尔兰,1,0,0,0,03-01
32979,欧洲,卢森堡,1,0,0,0,03-01
32980,南美洲,厄瓜多尔,1,0,0,0,03-01
32981,欧洲,圣马力诺,1,0,0,0,03-01
32982,亚洲,越南,16,0,16,0,03-01
32983,亚洲,尼泊尔,1,0,1,0,03-01
32984,亚洲,柬埔寨,1,0,1,0,03-01
32985,亚洲,斯里兰卡,1,0,1,0,03-01
32986,亚洲,印度,3,0,3,0,03-01
32987,欧洲,俄罗斯,2,0,2,0,03-01
32989,非洲,埃及,1,0,1,0,03-01
33190,亚洲,阿联酋,21,0,5,0,02-29
33191,亚洲,泰国,42,0,28,0,02-29
33192,北美洲,加拿大,16,0,4,0,02-29
33193,欧洲,瑞典,12,0,0,0,02-29
33194,亚洲,阿曼,6,0,1,0,02-29
33195,欧洲,丹麦,3,0,0,0,02-29
33196,北美洲,墨西哥,3,0,0,0,02-29
33197,欧洲,挪威,7,0,0,0,02-29
33198,亚洲,韩国,3150,0,27,16,02-29
33199,欧洲,意大利,888,0,46,21,02-29
33200,其他,钻石公主号邮轮,705,0,0,6,02-29
33201,亚洲,伊朗,593,0,123,43,02-29
33202,亚洲,日本,240,0,22,5,02-29
33203,北美洲,美国,63,0,3,0,02-29
33204,欧洲,德国,66,0,14,0,02-29
33205,欧洲,法国,57,0,11,2,02-29
33206,亚洲,科威特,43,0,0,0,02-29
33207,欧洲,西班牙,41,0,2,0,02-29
33208,亚洲,巴林,38,0,0,0,02-29
33209,亚洲,新加坡,98,0,69,0,02-29
33210,欧洲,瑞士,15,0,0,0,02-29
33213,欧洲,英国,20,0,8,0,02-29
33216,大洋洲,澳大利亚,25,0,15,0,02-29
33217,亚洲,以色列,9,0,1,0,02-29
33218,亚洲,伊拉克,8,0,0,0,02-29
33219,亚洲,马来西亚,25,0,18,0,02-29
33221,欧洲,克罗地亚,5,0,0,0,02-29
33222,欧洲,奥地利,5,0,0,0,02-29
33224,欧洲,希腊,4,0,0,0,02-29
33225,亚洲,黎巴嫩,3,0,0,0,02-29
33226,欧洲,罗马尼亚,3,0,0,0,02-29
33227,欧洲,芬兰,3,0,1,0,02-29
33228,亚洲,巴基斯坦,2,0,0,0,02-29
33229,欧洲,格鲁吉亚,2,0,0,0,02-29
33231,欧洲,荷兰,2,0,0,0,02-29
33233,亚洲,菲律宾,3,0,1,1,02-29
33234,亚洲,阿富汗,1,0,0,0,02-29
33235,非洲,阿尔及利亚,1,0,0,0,02-29
33236,南美洲,巴西,1,0,0,0,02-29
33237,欧洲,爱沙尼亚,1,0,0,0,02-29
33238,欧洲,北马其顿,1,0,0,0,02-29
33239,非洲,尼日利亚,1,0,0,0,02-29
33240,欧洲,立陶宛,1,0,0,0,02-29
33241,大洋洲,新西兰,1,0,0,0,02-29
33242,欧洲,白俄罗斯,1,0,0,0,02-29
33243,亚洲,阿塞拜疆,1,0,0,0,02-29
33244,欧洲,冰岛,1,0,0,0,02-29
33245,欧洲,摩纳哥,1,0,0,0,02-29
33246,亚洲,越南,16,0,16,0,02-29
33247,亚洲,尼泊尔,1,0,1,0,02-29
33248,亚洲,柬埔寨,1,0,1,0,02-29
33249,亚洲,斯里兰卡,1,0,1,0,02-29
33250,亚洲,印度,3,0,3,0,02-29
33251,欧洲,俄罗斯,2,0,2,0,02-29
33252,欧洲,比利时,1,0,1,0,02-29
33253,非洲,埃及,1,0,1,0,02-29
33264,欧洲,大不列颠及北爱尔兰联合王国,20,0,8,0,02-29
33280,欧洲,英国（含北爱尔兰）,20,0,8,0,02-29
33321,欧洲,奥地利,5,0,0,0,02-28
33322,其他,钻石公主号邮轮,705,0,0,5,02-28
33323,欧洲,英国（含北爱尔兰）,16,0,8,0,02-28
33324,欧洲,希腊,4,0,0,0,02-28
33325,欧洲,挪威,4,0,0,0,02-28
33326,亚洲,日本,226,0,22,4,02-28
33327,亚洲,韩国,2337,0,22,13,02-28
33328,亚洲,泰国,41,0,28,0,02-28
33329,欧洲,瑞士,8,0,0,0,02-28
33330,欧洲,白俄罗斯,1,0,0,0,02-28
33331,大洋洲,新西兰,1,0,0,0,02-28
33332,欧洲,立陶宛,1,0,0,0,02-28
33333,北美洲,加拿大,14,0,4,0,02-28
33335,欧洲,意大利,653,0,45,17,02-28
33336,亚洲,伊朗,270,0,49,26,02-28
33338,北美洲,美国,60,0,3,0,02-28
33339,亚洲,科威特,43,0,0,0,02-28
33340,欧洲,德国,48,0,14,0,02-28
33341,亚洲,巴林,33,0,0,0,02-28
33342,欧洲,法国,38,0,11,2,02-28
33343,欧洲,西班牙,25,0,2,0,02-28
33344,亚洲,阿联酋,19,0,5,0,02-28
33345,大洋洲,澳大利亚,23,0,15,0,02-28
33347,欧洲,英国,15,0,8,0,02-28
33348,欧洲,瑞典,7,0,0,0,02-28
33349,亚洲,伊拉克,7,0,0,0,02-28
33350,亚洲,以色列,7,0,1,0,02-28
33351,亚洲,阿曼,6,0,0,0,02-28
33353,亚洲,马来西亚,23,0,18,0,02-28
33354,亚洲,黎巴嫩,3,0,0,0,02-28
33355,欧洲,克罗地亚,3,0,0,0,02-28
33358,亚洲,巴基斯坦,2,0,0,0,02-28
33359,欧洲,芬兰,2,0,1,0,02-28
33360,南美洲,巴西,1,0,0,0,02-28
33361,欧洲,罗马尼亚,1,0,0,0,02-28
33362,欧洲,格鲁吉亚,1,0,0,0,02-28
33363,欧洲,爱沙尼亚,1,0,0,0,02-28
33364,欧洲,丹麦,1,0,0,0,02-28
33366,欧洲,北马其顿,1,0,0,0,02-28
33367,欧洲,荷兰,1,0,0,0,02-28
33368,非洲,尼日利亚,1,0,0,0,02-28
33369,欧洲,北爱尔兰,1,0,0,0,02-28
33370,非洲,埃及,1,0,1,0,02-28
33394,亚洲,新加坡,93,0,62,0,02-28
33413,非洲,阿尔及利亚,1,0,0,0,02-28
33422,亚洲,越南,16,0,16,0,02-28
33454,亚洲,阿富汗,1,0,0,0,02-28
33464,欧洲,英国,15,0,8,0,02-27
33465,亚洲,以色列,7,0,1,0,02-27
33466,亚洲,马来西亚,23,0,18,0,02-27
33467,欧洲,瑞士,4,0,0,0,02-27
33468,亚洲,黎巴嫩,3,0,0,0,02-27
33469,欧洲,克罗地亚,3,0,0,0,02-27
33470,欧洲,奥地利,3,0,0,0,02-27
33471,欧洲,希腊,3,0,0,0,02-27
33472,欧洲,北马其顿,1,0,0,0,02-27
33473,欧洲,意大利,528,0,40,14,02-27
33474,亚洲,韩国,1766,0,22,13,02-27
33475,其他,钻石公主号邮轮,705,0,0,4,02-27
33477,亚洲,伊朗,245,0,49,26,02-27
33478,亚洲,日本,189,0,22,3,02-27
33479,北美洲,美国,60,0,3,0,02-27
33480,亚洲,科威特,43,0,0,0,02-27
33481,亚洲,巴林,33,0,0,0,02-27
33482,亚洲,新加坡,93,0,62,0,02-27
33483,欧洲,德国,27,0,14,0,02-27
33484,欧洲,西班牙,13,0,2,0,02-27
33485,大洋洲,澳大利亚,23,0,15,0,02-27
33486,北美洲,加拿大,12,0,4,0,02-27
33487,亚洲,伊拉克,6,0,0,0,02-27
33488,欧洲,法国,18,0,11,2,02-27
33490,亚洲,阿曼,4,0,0,0,02-27
33491,欧洲,瑞典,2,0,0,0,02-27
33493,亚洲,巴基斯坦,2,0,0,0,02-27
33494,欧洲,芬兰,2,0,1,0,02-27
33496,南美洲,巴西,1,0,0,0,02-27
33497,欧洲,罗马尼亚,1,0,0,0,02-27
33498,欧洲,格鲁吉亚,1,0,0,0,02-27
33499,欧洲,爱沙尼亚,1,0,0,0,02-27
33500,欧洲,丹麦,1,0,0,0,02-27
33501,欧洲,挪威,1,0,0,0,02-27
33518,亚洲,泰国,40,0,22,0,02-27
33531,非洲,阿尔及利亚,1,0,0,0,02-27
33576,亚洲,越南,16,0,16,0,02-27
33610,亚洲,阿富汗,1,0,0,0,02-27
33616,亚洲,新加坡,93,0,62,0,02-26
33617,欧洲,德国,19,0,14,0,02-26
33618,亚洲,科威特,25,0,0,0,02-26
33619,欧洲,希腊,1,0,0,0,02-26
33620,欧洲,意大利,374,0,1,12,02-26
33621,其他,钻石公主号邮轮,705,0,0,4,02-26
33622,北美洲,美国,57,0,3,0,02-26
33623,亚洲,巴林,26,0,0,0,02-26
33625,亚洲,伊朗,139,0,0,19,02-26
33628,亚洲,日本,178,0,22,2,02-26
33629,亚洲,韩国,1261,0,22,12,02-26
33632,亚洲,泰国,40,0,22,0,02-26
33633,欧洲,法国,17,0,11,2,02-26
33644,大洋洲,澳大利亚,22,0,15,0,02-26
33645,北美洲,加拿大,11,0,4,0,02-26
33646,亚洲,以色列,6,0,0,0,02-26
33647,欧洲,西班牙,7,0,2,0,02-26
33650,亚洲,阿曼,2,0,0,0,02-26
33651,欧洲,奥地利,2,0,0,0,02-26
33652,欧洲,克罗地亚,1,0,0,0,02-26
33653,欧洲,瑞士,1,0,0,0,02-26
33654,非洲,阿尔及利亚,1,0,0,0,02-26
33655,亚洲,越南,16,0,16,0,02-26
33665,亚洲,阿联酋,13,0,4,0,02-26
33670,欧洲,英国,13,0,8,0,02-26
33672,亚洲,马来西亚,22,0,18,0,02-26
33677,欧洲,瑞典,1,0,0,0,02-26
33678,亚洲,菲律宾,3,0,1,1,02-26
33679,非洲,埃及,1,0,0,0,02-26
33680,亚洲,黎巴嫩,1,0,0,0,02-26
33681,亚洲,伊拉克,1,0,0,0,02-26
33682,亚洲,阿富汗,1,0,0,0,02-26
33687,亚洲,尼泊尔,1,0,1,0,02-26
33688,亚洲,柬埔寨,1,0,1,0,02-26
33689,亚洲,斯里兰卡,1,0,1,0,02-26
33690,欧洲,芬兰,1,0,1,0,02-26
33691,亚洲,印度,3,0,3,0,02-26
33692,欧洲,俄罗斯,2,0,2,0,02-26
33693,欧洲,比利时,1,0,1,0,02-26
33771,欧洲,意大利,283,0,1,7,02-25
33772,亚洲,日本,170,0,22,1,02-25
33773,亚洲,伊朗,95,0,0,16,02-25
33774,欧洲,克罗地亚,1,0,0,0,02-25
33775,亚洲,韩国,977,0,22,10,02-25
33779,亚洲,泰国,37,0,22,0,02-25
33780,亚洲,科威特,8,0,0,0,02-25
33781,亚洲,巴林,8,0,0,0,02-25
33782,欧洲,法国,12,0,11,1,02-25
33783,亚洲,越南,16,0,16,0,02-25
33787,亚洲,以色列,6,0,0,0,02-25
33798,北美洲,美国,53,0,3,0,02-25
33800,亚洲,新加坡,90,0,53,0,02-25
33801,大洋洲,澳大利亚,22,0,15,0,02-25
33802,北美洲,加拿大,11,0,4,0,02-25
33803,欧洲,英国,13,0,8,0,02-25
33805,亚洲,马来西亚,22,0,18,0,02-25
33806,欧洲,德国,16,0,14,0,02-25
33809,亚洲,阿曼,2,0,0,0,02-25
33810,欧洲,西班牙,3,0,2,0,02-25
33811,亚洲,阿富汗,1,0,0,0,02-25
33840,其他,钻石公主号邮轮,691,0,0,3,02-25
33848,亚洲,阿联酋,13,0,4,0,02-25
33855,亚洲,黎巴嫩,1,0,0,0,02-25
33856,亚洲,伊拉克,1,0,0,0,02-25
33880,欧洲,意大利,230,0,2,6,02-24
33881,大洋洲,澳大利亚,22,0,10,0,02-24
33882,亚洲,日本,159,0,22,1,02-24
33883,亚洲,阿富汗,1,0,0,0,02-24
33885,亚洲,马来西亚,22,0,18,0,02-24
33887,亚洲,伊朗,61,0,0,12,02-24
33888,亚洲,韩国,833,0,18,8,02-24
33890,北美洲,加拿大,10,0,3,0,02-24
33891,欧洲,英国,13,0,8,0,02-24
33892,亚洲,以色列,2,0,0,0,02-24
33893,亚洲,科威特,1,0,0,0,02-24
33894,亚洲,巴林,1,0,0,0,02-24
33900,其他,钻石公主号邮轮,691,0,0,3,02-24
33903,亚洲,新加坡,89,0,51,0,02-24
33905,北美洲,美国,35,0,3,0,02-24
33906,亚洲,泰国,35,0,21,0,02-24
33908,亚洲,阿联酋,13,0,4,0,02-24
33909,欧洲,德国,16,0,14,0,02-24
33911,亚洲,黎巴嫩,1,0,0,0,02-24
33912,亚洲,伊拉克,1,0,0,0,02-24
33960,欧洲,意大利,117,0,1,2,02-23
33961,其他,钻石公主号邮轮,691,0,0,3,02-23
33962,亚洲,新加坡,89,0,51,0,02-23
33963,亚洲,伊朗,43,0,0,8,02-23
33964,亚洲,泰国,35,0,21,0,02-23
33968,亚洲,韩国,602,0,16,6,02-23
33972,亚洲,伊拉克,1,0,0,0,02-23
33974,亚洲,日本,135,0,22,1,02-23
33985,北美洲,美国,35,0,3,0,02-23
33987,大洋洲,澳大利亚,21,0,11,0,02-23
33988,亚洲,阿联酋,13,0,4,0,02-23
33989,亚洲,以色列,1,0,0,0,02-23
33990,亚洲,黎巴嫩,1,0,0,0,02-23
34007,欧洲,德国,16,0,7,0,02-23
34009,亚洲,越南,16,0,14,0,02-23
34036,大洋洲,澳大利亚,21,0,11,0,02-22
34037,欧洲,意大利,20,0,0,2,02-22
34038,亚洲,以色列,1,0,0,0,02-22
34039,亚洲,黎巴嫩,1,0,0,0,02-22
34040,亚洲,日本,122,0,22,1,02-22
34041,北美洲,美国,35,0,3,0,02-22
34042,亚洲,阿联酋,13,0,4,0,02-22
34043,亚洲,韩国,433,0,16,2,02-22
34046,亚洲,伊朗,28,0,0,5,02-22
34053,其他,钻石公主号邮轮,634,0,0,2,02-22
34056,亚洲,新加坡,85,0,37,0,02-22
34059,亚洲,泰国,35,0,17,0,02-22
34061,欧洲,德国,16,0,7,0,02-22
34063,亚洲,越南,16,0,14,0,02-22
34078,亚洲,马来西亚,22,0,15,0,02-22
34081,亚洲,尼泊尔,1,0,1,0,02-22
34082,亚洲,斯里兰卡,1,0,1,0,02-22
34083,欧洲,西班牙,2,0,2,0,02-22
34099,亚洲,韩国,204,0,16,2,02-21
34100,亚洲,日本,105,0,22,1,02-21
34101,亚洲,伊朗,18,0,0,4,02-21
34103,大洋洲,澳大利亚,17,0,11,0,02-21
34106,亚洲,新加坡,85,0,37,0,02-21
34107,亚洲,泰国,35,0,17,0,02-21
34108,欧洲,德国,16,0,7,0,02-21
34110,亚洲,越南,16,0,14,0,02-21
34112,其他,钻石公主号邮轮,634,0,0,2,02-21
34125,亚洲,马来西亚,22,0,15,0,02-21
34127,亚洲,尼泊尔,1,0,1,0,02-21
34128,亚洲,斯里兰卡,1,0,1,0,02-21
34129,欧洲,西班牙,2,0,2,0,02-21
34160,其他,钻石公主号邮轮,634,0,0,2,02-20
34162,亚洲,韩国,104,0,16,1,02-20
34163,亚洲,伊朗,2,0,0,2,02-20
34167,亚洲,日本,84,0,12,1,02-20
34169,亚洲,新加坡,84,0,34,0,02-20
34170,亚洲,马来西亚,22,0,15,0,02-20
34171,亚洲,尼泊尔,1,0,1,0,02-20
34172,亚洲,斯里兰卡,1,0,1,0,02-20
34173,欧洲,西班牙,2,0,2,0,02-20
34185,亚洲,泰国,35,0,15,0,02-20
34186,欧洲,德国,16,0,1,0,02-20
34187,北美洲,美国,15,0,3,0,02-20
34188,亚洲,越南,16,0,7,0,02-20
34190,欧洲,法国,12,0,4,1,02-20
34191,北美洲,加拿大,8,0,2,0,02-20
34192,大洋洲,澳大利亚,15,0,10,0,02-20
34193,亚洲,阿联酋,9,0,4,0,02-20
34194,欧洲,英国,9,0,8,0,02-20
34195,非洲,埃及,1,0,0,0,02-20
34198,亚洲,印度,3,0,3,0,02-20
34199,欧洲,俄罗斯,2,0,2,0,02-20
34201,欧洲,比利时,1,0,1,0,02-20
34229,亚洲,日本,84,0,12,1,02-19
34230,亚洲,韩国,51,0,16,0,02-19
34231,亚洲,新加坡,84,0,34,0,02-19
34232,其他,钻石公主号邮轮,621,0,0,0,02-19
34235,亚洲,马来西亚,22,0,15,0,02-19
34236,亚洲,尼泊尔,1,0,1,0,02-19
34237,亚洲,斯里兰卡,1,0,1,0,02-19
34238,欧洲,西班牙,2,0,2,0,02-19
34248,亚洲,泰国,35,0,15,0,02-19
34264,欧洲,法国,12,0,4,1,02-19
34265,大洋洲,澳大利亚,15,0,10,0,02-19
34266,亚洲,阿联酋,9,0,4,0,02-19
34267,欧洲,英国,9,0,8,0,02-19
34268,亚洲,印度,3,0,3,0,02-19
34269,欧洲,比利时,1,0,1,0,02-19
34286,其他,钻石公主号邮轮,542,0,0,0,02-18
34287,亚洲,日本,74,0,12,1,02-18
34288,亚洲,韩国,30,0,12,0,02-18
34292,亚洲,泰国,35,0,15,0,02-18
34296,亚洲,新加坡,77,0,24,0,02-18
34299,亚洲,阿联酋,9,0,4,0,02-18
34300,欧洲,比利时,1,0,1,0,02-18
34319,亚洲,马来西亚,22,0,7,0,02-18
34320,欧洲,法国,12,0,4,1,02-18
34321,大洋洲,澳大利亚,15,0,10,0,02-18
34323,欧洲,英国,9,0,8,0,02-18
34324,亚洲,印度,3,0,3,0,02-18
34335,亚洲,泰国,35,0,14,0,02-17
34336,亚洲,新加坡,77,0,24,0,02-17
34337,其他,钻石公主号邮轮,454,0,0,0,02-17
34339,亚洲,韩国,30,0,9,0,02-17
34340,亚洲,阿联酋,9,0,4,0,02-17
34341,欧洲,比利时,1,0,1,0,02-17
34344,亚洲,日本,62,0,12,1,02-17
34347,亚洲,马来西亚,22,0,7,0,02-17
34348,欧洲,法国,12,0,4,1,02-17
34349,北美洲,加拿大,8,0,2,0,02-17
34350,大洋洲,澳大利亚,15,0,10,0,02-17
34352,欧洲,英国,9,0,8,0,02-17
34353,亚洲,印度,3,0,3,0,02-17
34367,非洲,埃及,1,0,0,0,02-17
34410,欧洲,德国,16,0,1,0,02-17
34411,北美洲,美国,15,0,3,0,02-17
34412,亚洲,越南,16,0,7,0,02-17
34420,欧洲,俄罗斯,2,0,2,0,02-17
34422,其他,钻石公主号邮轮,355,0,0,0,02-16
34423,亚洲,新加坡,72,0,18,0,02-16
34424,亚洲,日本,62,0,12,1,02-16
34425,亚洲,泰国,34,0,14,0,02-16
34426,亚洲,韩国,29,0,9,0,02-16
34427,亚洲,马来西亚,22,0,7,0,02-16
34428,欧洲,德国,16,0,1,0,02-16
34429,北美洲,美国,15,0,3,0,02-16
34430,亚洲,越南,16,0,7,0,02-16
34431,欧洲,法国,12,0,4,1,02-16
34432,北美洲,加拿大,8,0,2,0,02-16
34433,大洋洲,澳大利亚,15,0,10,0,02-16
34434,亚洲,阿联酋,8,0,4,0,02-16
34435,欧洲,意大利,3,0,0,0,02-16
34436,欧洲,西班牙,2,0,0,0,02-16
34437,亚洲,尼泊尔,1,0,0,0,02-16
34438,亚洲,斯里兰卡,1,0,0,0,02-16
34439,欧洲,英国,9,0,8,0,02-16
34440,欧洲,瑞典,1,0,0,0,02-16
34441,亚洲,菲律宾,3,0,1,1,02-16
34442,欧洲,比利时,1,0,0,0,02-16
34443,非洲,埃及,1,0,0,0,02-16
34444,亚洲,柬埔寨,1,0,1,0,02-16
34445,欧洲,芬兰,1,0,1,0,02-16
34446,亚洲,印度,3,0,3,0,02-16
34447,欧洲,俄罗斯,2,0,2,0,02-16
34508,亚洲,新加坡,72,0,17,0,02-15
34509,亚洲,日本,326,0,12,1,02-15
34511,亚洲,泰国,33,0,13,0,02-15
34512,欧洲,法国,11,0,0,1,02-15
34513,亚洲,越南,16,0,7,0,02-15
34514,北美洲,加拿大,8,0,2,0,02-15
34515,亚洲,阿联酋,8,0,3,0,02-15
34516,非洲,埃及,1,0,0,0,02-15
34517,欧洲,俄罗斯,2,0,2,0,02-15
34529,北美洲,美国,15,0,3,0,02-15
34536,亚洲,韩国,28,0,7,0,02-15
34537,亚洲,马来西亚,19,0,3,0,02-15
34538,欧洲,德国,16,0,1,0,02-15
34541,大洋洲,澳大利亚,15,0,5,0,02-15
34543,欧洲,英国,9,0,0,0,02-15
34546,亚洲,印度,3,0,0,0,02-15
34547,欧洲,意大利,3,0,0,0,02-15
34548,欧洲,西班牙,2,0,0,0,02-15
34549,亚洲,尼泊尔,1,0,0,0,02-15
34550,亚洲,斯里兰卡,1,0,0,0,02-15
34551,欧洲,瑞典,1,0,0,0,02-15
34552,亚洲,菲律宾,3,0,1,1,02-15
34553,欧洲,比利时,1,0,0,0,02-15
34555,亚洲,柬埔寨,1,0,1,0,02-15
34556,欧洲,芬兰,1,0,1,0,02-15
34598,亚洲,新加坡,67,0,17,0,02-14
34599,亚洲,日本,253,0,9,1,02-14
34601,亚洲,韩国,28,0,7,0,02-14
34602,亚洲,马来西亚,19,0,3,0,02-14
34603,欧洲,德国,16,0,1,0,02-14
34604,北美洲,美国,15,0,3,0,02-14
34605,亚洲,越南,16,0,7,0,02-14
34606,欧洲,英国,9,0,0,0,02-14
34607,北美洲,加拿大,7,0,2,0,02-14
34608,欧洲,俄罗斯,2,0,2,0,02-14
34636,亚洲,泰国,33,0,10,0,02-14
34641,欧洲,法国,11,0,0,0,02-14
34643,大洋洲,澳大利亚,15,0,5,0,02-14
34645,亚洲,阿联酋,8,0,1,0,02-14
34647,亚洲,印度,3,0,0,0,02-14
34648,欧洲,意大利,3,0,0,0,02-14
34650,欧洲,西班牙,2,0,0,0,02-14
34651,亚洲,尼泊尔,1,0,0,0,02-14
34652,亚洲,斯里兰卡,1,0,0,0,02-14
34653,欧洲,瑞典,1,0,0,0,02-14
